,pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_orbsmax,pl_insol,pl_orbeccen,st_teff,st_rad,tipo_planeta,x,y,cluster_kmeans,densidad_gcm3,habitable
5735,TOI-4791 b,12.441968580000001,734.18362017,4.280879999999996,1472.0,0.055499999999999994,783.2,0.0,6058.0,1.409,Gigante gaseoso,8.7323265,7.0233493,0.0,2.100337029092887,False
5736,TOI-4794 b,14.35870428,308.29355479,3.5658115999999893,1673.0,0.04920000000000002,1310.0,0.1,6390.0,1.451,Gigante gaseoso,9.461767,7.0913696,0.0,0.5738128776944632,False
5737,TOI-480 b,2.85372018,20.80000000000001,6.866196000000002,1198.94,0.07700000000000001,531.521,0.0,6174.0,1.4877,Sub-Neptuno,-0.1514391,9.977687,0.0,4.931519727343272,False
5738,TOI-481 b,11.09691,486.2799,10.331109999999995,1370.0,0.09699999999999998,253.12600000000003,0.153,5735.0,1.66,Gigante gaseoso,8.878909,5.911531,0.0,1.9607929027431636,False
5739,TOI-4860 b,8.7,86.69999999999999,1.5227591000000018,694.0,0.018079999999999985,42.5,0.008000000000000007,3260.0,0.3579999999999999,Neptuniano,6.014065,4.8938556,0.0,0.725459109525697,False
5740,TOI-4898 b,3.7197953999999998,13.399999999999977,2.765204701670001,667.0,0.056821999999999984,33.01440000000002,0.042199999999999994,4201.57,0.639344,Sub-Neptuno,0.54546654,0.9077324,0.0,1.4344956582985278,False
5741,TOI-4914 b,12.87,227.0,10.600570000000005,894.0,0.09799999999999998,18.10820000000001,0.40800000000000003,5805.0,1.0,Gigante gaseoso,9.077674,4.448385,0.0,0.5867347564759192,False
5742,TOI-4930 b,6.93277225,38.39999999999998,6.78130241497999,1169.0,0.06861799999999996,310.079,0.1244,5624.72,1.15926,Neptuniano,3.276764,4.2949457,0.0,0.6349828901534175,False
5743,TOI-4940 b,6.61,89.0,25.86781099999999,643.0,0.16500000000000004,40.46120000000002,0.073,5504.0,1.163,Neptuniano,5.4771,3.587279,0.0,1.6979982059230518,False
5744,TOI-4961 b,12.34108775,572.0911326,7.479182000000009,919.0,0.0726,115.0,0.182,5380.0,0.912,Gigante gaseoso,8.392509,5.3571253,0.0,1.6770904817366126,False
5745,TOI-4994 b,8.54124329,88.99195395999999,21.491984000000002,717.6,0.15149999999999997,40.0,0.319,5640.0,1.055,Neptuniano,4.7351246,3.030748,0.0,0.7869353662587313,False
5746,TOI-500 b,1.1660000000000004,1.420000000000016,0.5481770000000097,1617.0,0.011890000000000012,1138.0,0.063,4440.0,0.678,Terrestre,1.6884208,9.295783,0.0,4.935649281969499,False
5747,TOI-500 c,2.0900000000000003,5.029999999999973,6.635600000000011,686.5116720511423,0.062067800000000006,62.045799999999986,0.072,4440.0,0.678,Sub-Neptuno,0.92604566,1.2171253,0.0,3.03585290879536,False
5748,TOI-500 d,6.35,33.120000000000005,26.233000000000004,734.5091294000092,0.13388,275.8016,0.016,4440.0,0.678,Neptuniano,-0.5179346,5.0371866,0.0,0.7127229624537991,False
5749,TOI-500 e,3.99,15.050000000000011,61.30000000000001,891.156,0.03540399999999999,125.01676000000003,0.073,4440.0,0.678,Sub-Neptuno,0.6746579,1.4450244,0.0,1.3054775619081127,False
5750,TOI-5005 b,6.25,32.69999999999999,6.308504400000004,1040.0,0.06613999999999998,226.0,0.0706,5749.0,0.93,Neptuniano,3.0943453,4.362115,0.0,0.7380049919999997,False
5751,TOI-5007 b,11.074472929999999,211.03806225,2.5433710000000076,774.0,0.030700000000000005,85.30000000000001,0.074,3793.0,0.656,Gigante gaseoso,6.1659093,5.0351367,0.0,0.8561368524160258,False
5752,TOI-5027 b,10.76062147,642.01338214,10.243680000000012,1056.0,0.09299999999999992,190.912,0.385,5909.0,0.92,Gigante gaseoso,9.130581,4.74139,0.0,2.8391191328999326,False
5753,TOI-5076 b,3.48935569,16.145683080000026,23.443162,550.0,0.1481,12.83729999999997,0.0,4780.0,0.844,Sub-Neptuno,-3.0539143,0.65303946,0.0,2.0939788794596037,False
5754,TOI-5082.01,2.54811,7.029999999999973,4.240122000000014,1164.91,0.05120484199999997,254.58800000000002,0.0184,5670.0,0.93,Sub-Neptuno,-0.4880639,8.416668,0.0,2.34127488886819,False
5755,TOI-5108 b,6.6,32.0,6.753580999999997,1180.0,0.07300000000000001,122.78499999999997,0.1324,5808.0,1.29,Neptuniano,3.2267282,4.296048,0.0,0.6132954893285472,False
5756,TOI-5110 b,11.98240037,921.7023803,30.158577000000008,976.0,0.2157,15.102700000000027,0.7450000000000001,6160.0,2.333,Gigante gaseoso,9.736067,3.4390197,0.0,2.9519624441825734,False
5757,TOI-512 b,1.54,3.569999999999993,7.188860000000005,1009.0,0.19288999999999998,127.0,0.019999999999999997,5277.0,0.89,Super-Tierra,-0.29067674,6.8727145,0.0,5.3858921479936726,False
5758,TOI-5126 b,4.74,20.19999999999999,5.458838500000013,1442.0,0.06518999999999997,467.0,0.0,6150.0,1.241,Neptuniano,0.7899419,10.117948,0.0,1.045124294502132,False
5759,TOI-5126 c,3.86,14.199999999999989,17.899900000000002,971.0,0.14390000000000003,95.99999999999994,0.0,6150.0,1.241,Sub-Neptuno,-2.3336582,7.5217204,0.0,1.3604357289140971,False
5760,TOI-5143 c,16.25302201,214.975072,5.209711800000008,904.48,0.056020000000000014,158.1646,0.1086,5183.0,0.852,Gigante gaseoso,7.5451555,5.568949,0.0,0.27589087176453375,False
5761,TOI-5153 b,11.88151954,1036.12060682,20.330029999999994,906.0,0.15800000000000003,49.55590000000001,0.091,6300.0,1.4,Gigante gaseoso,8.214829,5.3254814,0.0,3.403658272095567,False
5762,TOI-5159 b,1.5473211199999999,3.009999999999991,5.83639428843,866.29,0.06068400000000007,133.1006,0.108,5156.16,0.854084,Super-Tierra,1.4252632,2.9508376,0.0,4.476893200900287,False
5763,TOI-5160 b,2.39729851,6.329999999999984,4.280773256000003,1016.0,0.06462000000000001,177.53700000000003,0.09999999999999999,5622.14,1.03315,Sub-Neptuno,1.8453052,4.396486,0.0,2.5315642991246783,False
5764,TOI-5174 b,5.351,24.80000000000001,12.214285999999987,808.37,0.09354400000000002,100.91120000000001,0.03,5643.77,1.09457,Neptuniano,-0.82803965,5.244908,0.0,0.891863574351119,False
5765,TOI-5181 A b,13.34989601,330.54154328,3.8922295000000133,1585.0,0.052200000000000024,1053.0,0.15,6060.0,1.53,Gigante gaseoso,9.334865,6.388433,0.0,0.7654978954968013,False
5766,TOI-519 b,11.545250120000002,147.15455244,1.2652328000000068,687.0,0.015900000000000025,54.0,0.33000000000000007,3322.0,0.34999999999999987,Gigante gaseoso,8.347799,3.6790316,0.0,0.5268843062317801,False
5767,TOI-5205 b,11.599999999999998,343.0,1.6307569999999885,737.0,0.01990000000000003,49.0,0.019999999999999997,3430.0,0.3939999999999999,Gigante gaseoso,6.173998,5.015814,0.0,1.2107981569560053,False
5768,TOI-521 b,1.98,5.300000000000011,1.5428504699999905,794.0,0.019500000000000017,66.0,0.0,3544.0,0.42100000000000004,Super-Tierra,-0.04413132,0.18140177,0.0,3.7621135340755867,False
5769,TOI-5210 b,10.72699453,81.99972901000001,4.566106100000013,1286.0,0.05569999999999997,456.0,0.066,5723.0,1.209,Gigante gaseoso,7.295857,6.32813,0.0,0.3660410888028436,False
5770,TOI-5218 b,9.86,657.0,4.2914519999999925,783.0,0.04689999999999994,62.0,0.0,4230.0,0.708,Neptuniano,6.5251703,5.1580424,0.0,3.7764716047332993,False
5771,TOI-5232 b,12.778238,743.71847238,4.096669200000008,1772.0,0.05592999999999998,1193.86,0.035,6500.0,1.785,Gigante gaseoso,9.051954,7.404564,0.0,1.9640260738588473,False
5772,TOI-5238 b,5.22,23.69999999999999,4.872171000000009,1042.0,0.06237199999999993,195.925,0.0806,5631.0,1.02283,Neptuniano,2.0289278,4.3704133,0.0,0.9180967200520639,False
5773,TOI-5261 b,11.60129502,3651.84839643,4.150976799999995,1244.0,0.05134,159.59199999999998,0.1585,5790.0,1.021,Gigante gaseoso,9.754805,4.4987564,0.0,12.88679517081617,False
5774,TOI-5292 A b,12.64373023,412.85910069,2.021909999999991,809.0,0.02789999999999998,102.0,0.034,3919.0,0.611,Gigante gaseoso,6.394766,5.066911,0.0,1.1254541267398963,False
5775,TOI-5293 A b,11.9,170.39999999999998,2.9302889999999877,675.0,0.03400000000000003,34.60000000000002,0.38,3586.0,0.52,Gigante gaseoso,8.357537,3.687946,0.0,0.5571604815925381,False
5776,TOI-530 b,9.30345398,127.1313628,6.3875969999999995,565.0,0.05199999999999999,14.259000000000015,0.0,3659.0,0.54,Neptuniano,6.0267153,4.90137,0.0,0.8699046657648944,False
5777,TOI-5300 b,9.86390302,190.6970442,2.2621959999999888,1043.0,0.02949999999999997,198.0,0.0,4610.0,0.65,Neptuniano,6.900409,5.6621356,0.0,1.0948362772605564,False
5778,TOI-5301 b,13.09208946,1182.3216740399998,5.858857999999998,1648.0,0.07300000000000001,429.794,0.33000000000000007,6240.0,2.19,Gigante gaseoso,9.309907,5.030358,0.0,2.9030890466329957,False
5779,TOI-5319 b,2.83,8.399999999999977,4.078530000000001,695.0,0.05059999999999998,38.7885,0.15739999999999998,3580.0,0.4850000000000001,Sub-Neptuno,2.1920218,0.9195608,0.0,2.04207448189154,False
5780,TOI-532 b,5.82,61.50000000000003,2.32665080000001,867.0,0.029600000000000015,94.10000000000002,0.0,3927.0,0.612,Neptuniano,0.6855487,0.51316816,0.0,1.7189282957252432,False
5781,TOI-5322 b,16.6117094,184.02264765,5.423320700000005,1350.0,0.06040000000000001,554.0,0.055,5692.0,1.462,Gigante gaseoso,8.638415,6.6186147,0.0,0.2211973391738024,False
5782,TOI-5335 b,4.02422162,15.300000000000011,3.6136598844300067,1048.0,0.055440000000000045,200.83,0.074,5528.92,0.916633,Neptuniano,1.7151563,4.414511,0.0,1.293592115249676,False
5783,TOI-5340 b,15.07607904,270.15414595,4.93943920000001,1566.0,0.06279999999999997,1004.0,0.13,5990.0,1.842,Gigante gaseoso,9.346657,6.555828,0.0,0.43440820418217924,False
5784,TOI-5344 b,10.60369574,130.94530368,3.7926219999999944,689.0,0.04041,38.0,0.054,3747.0,0.588,Gigante gaseoso,6.09454,4.9745893,0.0,0.6051593572686139,False
5785,TOI-5349 b,10.2,127.4,3.3179210000000126,719.0,0.03689999999999999,44.5,0.03,3751.0,0.58,Gigante gaseoso,6.0944448,4.9668036,0.0,0.6614857784713272,False
5786,TOI-5350 b,12.419550620000003,2094.48920213,7.581367,1195.0,0.0796,321.879,0.0165,6220.0,1.263,Gigante gaseoso,9.278578,5.1268888,0.0,6.024376126432004,False
5787,TOI-5380 b,3.48093238,11.899999999999977,3.7722924787300087,1479.0,0.04794599999999999,796.305,0.077,6400.78,1.5621,Sub-Neptuno,2.0715268,9.746709,0.0,1.554575431146216,False
5788,TOI-5386 A b,14.70618268,155.10026262,3.62156551999999,1488.0,0.04855999999999999,817.0,0.072,6094.0,1.245,Gigante gaseoso,9.056014,6.696299,0.0,0.2686978940516489,False
5789,TOI-5388.01,0.9900000000000002,2.1999999999999886,2.594674800000007,488.0,0.024335855000000017,3.3022999999999456,0.062,3440.0,0.30000000000000004,Terrestre,1.0126268,-1.0116205,0.0,12.493056264099964,False
5790,TOI-5398 b,10.3,58.69999999999999,10.590547000000015,947.0,0.09799999999999998,118.41300000000001,0.13,6000.0,1.051,Gigante gaseoso,7.257148,5.112698,0.0,0.2959906728762077,False
5791,TOI-5398 c,3.5199999999999996,11.800000000000011,4.772709999999989,1242.0,0.056999999999999995,370.603,0.14,6000.0,1.051,Sub-Neptuno,2.4912937,4.541662,0.0,1.4907527381902725,False
5792,TOI-540 b,0.9030000000000005,0.6739999999999782,1.2391490999999917,611.0,0.012230000000000019,23.400000000000034,0.0,3216.0,0.1895,Terrestre,0.081062876,-0.573519,0.0,5.043688359468624,False
5793,TOI-5422 b,9.10169233,8899.195396,5.377218999999997,1369.0,0.06190000000000001,580.0,0.094,5820.0,1.474,Neptuniano,10.34985,3.728121,1.0,65.0333145521708,False
5794,TOI-544 b,2.018,2.8899999999999864,1.5483519999999942,999.0,0.02250000000000002,240.195,0.0,4169.0,0.623,Sub-Neptuno,-0.12266492,1.3404418,0.0,1.937697397225962,False
5795,TOI-544 c,4.92,21.5,50.089,643.9682168305598,0.194588,54.740440000000035,0.32,4169.0,0.623,Neptuniano,3.5785003,1.3747461,0.0,0.9947060295013024,False
5796,TOI-5486 b,3.96824928,14.899999999999977,2.0247007320500074,752.0,0.03668300000000002,53.3297,0.084854,3750.17,0.553216,Sub-Neptuno,1.1506411,0.6455623,0.0,1.313835610440327,False
5797,TOI-5489 b,1.4000000000000004,2.5400000000000205,3.15222,624.0,0.03288199999999997,25.113699999999994,0.02133999999999999,3547.0,0.41999999999999993,Super-Tierra,0.031570602,-0.5084441,0.0,5.100364431486918,False
5798,TOI-5489 c,1.2800000000000002,2.180000000000007,4.9212599999999895,536.0,0.03834600000000005,13.866300000000024,0.0872,3547.0,0.41999999999999993,Super-Tierra,1.4618413,-0.24820039,0.0,5.727672576904311,False
5799,TOI-5502 b,4.1287378,15.899999999999977,11.625929882849988,870.0,0.1054,95.19549999999998,0.09,6088.71,1.32375,Neptuniano,1.4976839,4.112348,0.0,1.2447920699795703,False
5800,TOI-5515 b,2.65362762,7.529999999999973,8.592258108390013,778.1,0.09161999999999992,86.62670000000003,0.007999999999999993,5483.65,0.835682,Sub-Neptuno,-2.3179755,4.2963123,0.0,2.220376583447944,False
5801,TOI-5532 b,2.52763693,6.930000000000007,5.6539659430999905,617.33,0.071274,34.322900000000004,0.015675999999999995,4208.45,0.662052,Sub-Neptuno,-1.1076602,0.1986275,0.0,2.364507835350912,False
5802,TOI-5542 b,11.30986153,419.53349724,75.12375,441.0,0.332,9.600000000000023,0.018000000000000002,5700.0,1.058,Gigante gaseoso,7.181539,3.9714596,0.0,1.5978881570451446,False
5803,TOI-5573 b,9.75,112.0,8.797589770000002,528.0,0.07119999999999999,12.919999999999959,0.072,3790.0,0.594,Neptuniano,6.028563,4.9362164,0.0,0.6658183718538748,False
5804,TOI-558 b,12.17295304,1147.36054927,14.574071000000004,1061.0,0.12910000000000005,248.8554,0.298,6466.0,1.496,Gigante gaseoso,9.176152,4.931251,0.0,3.504803485175347,False
5805,TOI-559 b,12.22899794,1910.14872607,6.98390950000001,1180.0,0.07230000000000003,404.915,0.15100000000000002,5925.0,1.233,Gigante gaseoso,9.215267,5.072718,0.0,5.755011111689868,False
5806,TOI-5592 b,17.149740469999998,285.72773789,2.6085846000000004,1789.0,0.039349999999999996,1712.0,0.062,6237.0,1.393,Gigante gaseoso,9.755886,7.9402575,0.0,0.3121270050605862,False
5807,TOI-5595 b,4.73740402,20.100000000000023,5.990025538530006,621.0,0.07900399999999996,24.76279999999997,0.1058,4417.3,0.743344,Neptuniano,1.463138,1.3237474,0.0,1.0416609500068044,False
5808,TOI-5599 b,7.1888212,40.900000000000006,5.436915039409996,1496.0,0.054488000000000036,833.2179999999998,0.0836,6137.02,1.91334,Neptuniano,2.0684166,9.628652,0.0,0.6065992386310518,False
5809,TOI-5605 b,2.5261130299999994,6.920000000000016,5.913404548430009,669.0,0.07125999999999999,33.34989999999999,0.041600000000000005,4583.79,0.736044,Sub-Neptuno,0.40179363,1.3236083,0.0,2.3653714811897366,False
5810,TOI-561 b,1.3970000000000002,2.019999999999982,0.44656969999999774,2319.0,0.010639999999999983,4709.0,0.0,5342.0,0.843,Super-Tierra,8.261956,10.54407,0.0,4.082383029440618,False
5811,TOI-561 c,2.865,5.930000000000007,10.778838000000007,802.0,0.08889999999999998,67.5,0.023,5342.0,0.843,Sub-Neptuno,-0.4076836,4.112844,0.0,1.3894163761174803,False
5812,TOI-561 d,2.615,13.329999999999984,25.712680000000006,600.0,0.1587,21.19999999999999,0.111,5342.0,0.843,Sub-Neptuno,1.8111244,2.3507624,0.0,4.107396877888096,False
5813,TOI-561 e,2.517,12.399999999999977,77.144,416.0,0.33,4.889999999999986,0.074,5342.0,0.843,Sub-Neptuno,1.895604,2.4989247,0.0,4.284731747114132,False
5814,TOI-5614 b,3.21759316,10.399999999999977,4.172213289490003,817.0,0.048124,74.1594,0.019832399999999993,4553.0,0.734919,Sub-Neptuno,-0.40489113,1.4362297,0.0,1.7202499269476756,False
5815,TOI-5616 b,10.78,624.0,2.0028489999999977,939.0,0.027200000000000002,137.0,0.0,3996.0,0.646,Gigante gaseoso,6.506006,5.1660957,0.0,2.7446053526292626,False
5816,TOI-5624 b,2.18231452,5.399999999999977,3.390359847180008,1108.0,0.11518599999999996,251.103,0.11312,5415.89,0.827372,Sub-Neptuno,1.9590945,4.298564,0.0,2.8628153155018254,False
5817,TOI-5630 b,2.37117553,6.220000000000027,3.2211845253600018,1541.0,0.09377000000000002,937.884,0.003719999999999987,5385.64,0.933361,Sub-Neptuno,1.743833,10.106487,0.0,2.5706968775366668,False
5818,TOI-5634 A b,10.42,588.0,2.2035372999999936,837.0,0.027200000000000002,77.0,0.0,3896.0,0.54,Gigante gaseoso,6.469272,5.1590357,0.0,2.86368845094816,False
5819,TOI-564 b,11.43318,464.98529,1.651143999999988,1714.0,0.027339999999999975,1423.0,0.072,5640.0,1.088,Gigante gaseoso,8.966564,7.2849555,0.0,1.7143113089426611,False
5820,TOI-5678 b,4.91,20.0,47.73022,513.0,0.249,3.8368999999999573,0.14,5485.0,0.938,Neptuniano,2.4108646,2.453658,0.0,0.9309730693567924,False
5821,TOI-5688 A b,10.3,124.0,2.948155270000001,742.0,0.03379000000000004,50.30000000000001,0.128,3713.0,0.57,Gigante gaseoso,6.1129584,5.0353804,0.0,0.6252613873364525,False
5822,TOI-5704 b,3.2274,10.5,3.7711160000000064,949.07,0.03260751860000005,125.0643,0.025599999999999998,4590.0,0.7575,Sub-Neptuno,-0.021094443,2.0096717,0.0,1.7210065131773613,False
5823,TOI-5713 b,1.77,3.7799999999999727,10.441989000000007,347.2,0.06008000000000002,2.2554000000000087,0.24,3225.0,0.29920000000000013,Super-Tierra,3.0692112,0.43473247,0.0,3.75598284147841,False
5824,TOI-5716 b,0.96,0.839999999999975,6.766300000000001,400.0,0.05593340000000002,3.4092999999999734,0.11900000000000001,3436.0,0.21999999999999997,Terrestre,2.1017804,-0.60855883,0.0,5.231391059027622,False
5825,TOI-5720 b,1.0899999999999999,4.300000000000011,1.4344555000000128,708.0,0.018287999999999915,41.700000000000045,0.002152000000000001,3325.0,0.383,Terrestre,0.05488427,-0.20719182,0.0,18.29534319308685,False
5826,TOI-5726.01,2.5540000000000003,7.050000000000011,5.491125215000011,1093.03,0.06218600000000002,338.95,0.07139999999999999,5874.0,1.106,Sub-Neptuno,1.8228674,4.589332,0.0,2.331728801068475,False
5827,TOI-5728 b,1.3100000000000005,2.269999999999982,11.497610000000009,382.0,0.07550000000000001,3.5120000000000005,0.067,3419.0,0.3699999999999999,Super-Tierra,1.3407121,-1.0786526,0.0,5.563698266662641,False
5828,TOI-5734 b,2.1,9.100000000000023,6.184187600000001,688.0,0.05921000000000004,56.37779999999992,0.033999999999999996,4750.0,0.639,Sub-Neptuno,0.076050214,1.7371873,0.0,5.4142101284958555,False
5829,TOI-5736 b,1.56,3.0500000000000114,0.6489899999999977,1311.0,0.17058447060000004,493.4827,0.057609999999999995,3949.0,0.58,Super-Tierra,1.490763,8.7817955,0.0,4.426675053524182,False
5830,TOI-5777 b,3.09551273,9.779999999999973,6.917161773729987,602.0,0.06996000000000002,21.920900000000017,0.0,4408.03,0.671912,Sub-Neptuno,-1.4125482,0.044748347,0.0,1.8167395492248937,False
5831,TOI-5786 b,8.54,73.0,12.77910700000001,1040.0,0.11399999999999999,374.462,0.009859999999999994,6235.0,1.36,Neptuniano,6.56566,6.087583,0.0,0.6458041728952206,False
5832,TOI-5788 b,1.528,3.7200000000000273,6.340757999999994,910.0,0.064,175.1,0.061,5615.0,0.87,Super-Tierra,1.2642817,4.506691,0.0,5.7454556420462275,False
5833,TOI-5788 c,2.272,6.399999999999977,16.21336199999999,667.0,0.11970000000000003,49.80000000000001,0.046,5615.0,0.87,Sub-Neptuno,0.69329685,3.222062,0.0,3.0068141940314668,False
5834,TOI-5789 b,1.2599999999999998,2.1200000000000045,2.763689999999997,1201.0,0.03608,411.0444,0.0,5185.0,0.833,Super-Tierra,0.42524695,8.548157,0.0,5.839502173591381,False
5835,TOI-5789 c,2.86,5.0,12.927748000000008,718.0,0.10089999999999999,8.719400000000007,0.067,5185.0,0.833,Sub-Neptuno,1.0451444,2.6186,0.0,1.177669706693131,False
5836,TOI-5789 d,1.9100000000000001,4.2900000000000205,29.650000000000006,545.0,0.17559999999999998,23.94065999999998,0.096,5185.0,0.833,Super-Tierra,1.6604936,2.2509537,0.0,3.3924135507101245,False
5837,TOI-5789 e,3.43,11.610000000000014,62.97999999999999,424.0,0.2901,6.430000000000007,0.071,5185.0,0.833,Sub-Neptuno,1.8925097,2.4734676,0.0,1.5852634932981349,False
5838,TOI-5795 b,5.62,23.660000000000025,6.1406325000000095,1136.78,0.064,240.6761,0.25,5715.0,1.082,Neptuniano,3.3766923,3.3733804,0.0,0.7344418103427885,False
5839,TOI-5799 b,1.7330000000000005,3.6499999999999773,4.164507000000015,505.0,0.0348,11.910000000000082,0.1046,3452.0,0.32099999999999995,Super-Tierra,1.7073504,-0.23123252,0.0,3.8641037196858146,False
5840,TOI-5799 c,1.7600000000000002,3.75,14.010448999999994,337.00000000000006,0.07819999999999999,2.830000000000041,0.0624,3452.0,0.32099999999999995,Super-Tierra,1.3361584,-1.1121469,0.0,3.790049334382042,False
5841,TOI-5800 b,2.46,9.5,2.6278838000000064,1108.0,0.034399999999999986,274.163,0.3,4850.0,0.773,Sub-Neptuno,3.6967852,2.691544,0.0,3.5161701507953014,False
5842,TOI-5803 b,3.2732,10.699999999999989,5.383049999999997,678.87,0.09249200000000002,73.72199999999998,0.07919999999999999,5134.0,0.7625,Sub-Neptuno,1.1010329,2.646172,0.0,1.6811936811722292,False
5843,TOI-5817 b,3.08,10.300000000000011,15.610309999999998,950.0,0.12230000000000002,126.8632,0.2,5770.0,1.427,Sub-Neptuno,2.9501336,3.4793744,0.0,1.9423910757820373,False
5844,TOI-5882 b,11.46678726,6995.40323807,7.148971999999986,1515.0,0.08040000000000003,4792.5,0.0339,5920.0,2.26,Gigante gaseoso,10.275631,3.9806092,1.0,25.56460500172477,False
5845,TOI-5916 b,11.35469745,226.61165419,2.367128000000008,683.0,0.0262,51.69999999999999,0.09,3613.0,0.48,Gigante gaseoso,6.136907,5.0033345,0.0,0.8529177243896757,False
5846,TOI-5926 b,7.56807148,44.599999999999994,3.81122794237001,987.0,0.06868999999999997,157.644,0.054200000000000005,5388.92,0.890046,Neptuniano,3.2805057,4.4544625,0.0,0.5669317527499786,False
5847,TOI-5938 b,3.82,14.0,2.2604240000000004,1077.0,0.030799999999999994,249.273,0.0952,4650.0,0.712,Sub-Neptuno,1.7060721,3.8577013,0.0,1.383851681525103,False
5848,TOI-6000 b,0.9399999999999995,0.7789999999999964,0.4489590000000021,1120.0,0.036855099999999974,258.7482,0.009999999999999995,3419.0,0.3800000000000001,Terrestre,0.019023273,0.8851908,0.0,5.167797597834761,False
5849,TOI-6002 b,1.65,3.3600000000000136,10.904820999999998,321.40000000000003,0.05721999999999999,1.682299999999998,0.15,3229.0,0.24320000000000008,Super-Tierra,2.565407,-0.041482616,0.0,4.121345688287853,False
5850,TOI-6008 b,1.0300000000000002,4.0,0.8574346999999989,707.0,0.010776999999999981,41.49999999999994,0.002152000000000001,3075.0,0.242,Terrestre,0.0585195,-0.24928649,0.0,20.16972217214362,False
5851,TOI-6016 b,13.67495645,371.85923619,4.023686999999995,1890.0,0.05499999999999999,940.0,0.0,6110.0,1.51,Gigante gaseoso,9.181495,7.688425,0.0,0.8012209858668814,False
5852,TOI-6029 b,14.39233122,519.64944544,5.798699999999997,1484.0,0.049941999999999986,806.794,0.091,6223.0,2.338,Gigante gaseoso,9.183335,6.676587,0.0,0.9604364449711109,False
5853,TOI-6034 b,11.92,254.0,2.576184000000012,714.0,0.029490000000000016,43.0,0.04,3635.0,0.4890000000000001,Gigante gaseoso,6.1712303,5.008101,0.0,0.8263357634897032,False
5854,TOI-6038 A b,6.41,78.5,5.826731099999989,1439.0,0.069,716.0,0.0902,6110.0,1.648,Neptuniano,2.024972,9.641896,0.0,1.642279860260393,False
5855,TOI-6041 b,4.55,28.899999999999977,26.049450000000007,605.6,0.16510000000000002,22.399999999999977,0.17825999999999997,5445.0,0.879,Neptuniano,2.6731367,2.5215542,0.0,1.6905002979148602,False
5856,TOI-6041 c,10.5,77.9,88.0,403.5,0.3721,4.420000000000016,0.3112,5445.0,0.879,Gigante gaseoso,5.022854,2.9374585,0.0,0.3707841485800669,False
5857,TOI-6054.01,2.64,12.5,7.501428000000004,1360.0,0.07630000000000003,570.0,0.164,6047.0,1.662,Sub-Neptuno,2.665151,4.498234,0.0,3.743258601858808,False
5858,TOI-6054.02,2.82,9.300000000000011,12.563636000000002,1143.0,0.1079,285.0,0.3320000000000001,6047.0,1.662,Sub-Neptuno,3.79076,2.8003619,0.0,2.285005356338301,False
5859,TOI-6080 b,3.32424168,11.0,8.055623480840012,919.33,0.09657400000000005,168.812,0.013799999999999993,5775.46,1.06221,Sub-Neptuno,-1.8088958,6.169786,0.0,1.6499337740525135,False
5860,TOI-6086 b,1.1799999999999997,1.759999999999991,1.3888724999999909,634.0,0.01540999999999998,26.80000000000001,0.0025319999999999926,3200.0,0.2590000000000001,Terrestre,0.0787127,-0.50722444,0.0,5.902258750894662,False
5861,TOI-6109 b,4.8704,21.100000000000023,5.69047599999999,700.0,0.05990000000000001,39.945100000000025,0.09000000000000001,5660.0,1.021,Neptuniano,1.291093,3.717272,0.0,1.0063294024568186,False
5862,TOI-6109 c,4.8326,20.80000000000001,8.538878000000011,786.0,0.0786,63.3913,0.07800000000000001,5660.0,1.021,Neptuniano,1.2969046,3.809615,0.0,1.0154823634631407,False
5863,TOI-6130 b,14.3474953,333.71982735,2.392678999999987,1750.0,0.035999999999999976,1150.0,0.036,6110.0,1.51,Gigante gaseoso,9.172063,7.675511,0.0,0.6225945800240847,False
5864,TOI-615 b,18.97680433,138.25535705,4.6615983000000085,1666.0,0.06779999999999997,1286.0,0.3899999999999999,6850.0,1.732,Gigante gaseoso,9.802816,6.5420094,0.0,0.11147162396860359,False
5865,TOI-620 b,3.76,13.600000000000023,5.0988179,603.6,0.048250000000000015,20.80000000000001,0.22,3708.0,0.55,Sub-Neptuno,2.723552,0.81510806,0.0,1.4097008851603234,False
5866,TOI-622 b,9.2362001,96.30200732,6.402512999999999,1388.0,0.07079999999999997,602.0,0.42000000000000004,6400.0,1.415,Neptuniano,9.158266,4.603992,0.0,0.6734524525016826,False
5867,TOI-6223 b,5.07,22.600000000000023,3.8552190000000053,714.0,0.040179999999999993,41.864599999999996,0.1096,3895.0,0.576,Neptuniano,1.4033065,0.6637817,0.0,0.9555120316702148,False
5868,TOI-6255 b,1.0789999999999997,1.4399999999999977,0.23818244000000277,1256.46,0.1384664706,588.9944,0.0,3421.0,0.3699999999999999,Terrestre,1.4526403,8.659694,0.0,6.316111045928139,False
5869,TOI-628 b,11.88154,2011.8639000000003,3.4095675000000085,1586.0,0.04859999999999998,1052.9,0.072,6250.0,1.345,Gigante gaseoso,9.428718,5.167469,0.0,6.608942805856917,False
5870,TOI-6281 b,1.92416074,4.360000000000014,1.0542624417699926,2240.0,0.205674,4181.02,0.0434,4533.23,0.874219,Super-Tierra,8.002368,10.668577,0.0,3.372205563483213,False
